user_id,occurred_at,experiment,experiment_group,location,device,user_type
14757.0,2014-06-25 17:38:32,publisher_update,control_group,United States,iphone 5s,2.0
14759.0,2014-06-25 05:28:47,publisher_update,control_group,France,macbook pro,2.0
14760.0,2014-06-25 07:49:58,publisher_update,control_group,Japan,macbook air,2.0
14766.0,2014-06-25 02:26:00,publisher_update,control_group,Greece,macbook pro,1.0
14767.0,2014-06-25 10:16:27,publisher_update,control_group,Spain,macbook air,1.0
14768.0,2014-06-25 07:55:59,publisher_update,control_group,Canada,iphone 5,3.0
14770.0,2014-06-25 14:25:37,publisher_update,control_group,France,dell inspiron desktop,2.0
14771.0,2014-06-25 06:23:53,publisher_update,control_group,United States,samsung galaxy s4,3.0
14773.0,2014-06-25 10:39:17,publisher_update,control_group,Colombia,dell inspiron notebook,1.0
14774.0,2014-06-25 14:42:10,publisher_update,control_group,Taiwan,macbook pro,3.0
14775.0,2014-06-25 11:49:01,publisher_update,control_group,Saudi Arabia,windows surface,3.0
14780.0,2014-06-25 10:22:34,publisher_update,control_group,Sweden,ipad air,3.0
14784.0,2014-06-25 11:22:04,publisher_update,control_group,Germany,nexus 7,2.0
14788.0,2014-06-25 08:33:58,publisher_update,control_group,France,dell inspiron desktop,3.0
14789.0,2014-06-25 15:14:33,publisher_update,control_group,Germany,macbook air,3.0
14790.0,2014-06-25 14:31:15,publisher_update,control_group,Canada,asus chromebook,3.0
14792.0,2014-06-25 04:07:45,publisher_update,control_group,Italy,nexus 10,2.0
14793.0,2014-06-25 20:51:43,publisher_update,control_group,United Kingdom,mac mini,3.0
14799.0,2014-06-25 13:40:22,publisher_update,control_group,Spain,dell inspiron notebook,3.0
14804.0,2014-06-25 07:56:45,publisher_update,control_group,United States,macbook pro,3.0
14805.0,2014-06-25 17:21:39,publisher_update,control_group,Netherlands,lenovo thinkpad,3.0
14806.0,2014-06-25 00:56:17,publisher_update,control_group,United States,nokia lumia 635,2.0
14808.0,2014-06-25 09:32:17,publisher_update,control_group,United States,macbook pro,1.0
14809.0,2014-06-25 14:12:38,publisher_update,control_group,United States,macbook pro,3.0
14810.0,2014-06-25 08:27:07,publisher_update,control_group,United States,samsung galaxy s4,3.0
14811.0,2014-06-25 18:23:04,publisher_update,control_group,Mexico,ipad mini,3.0
14813.0,2014-06-25 07:41:33,publisher_update,control_group,Sweden,macbook pro,2.0
14814.0,2014-06-25 15:42:18,publisher_update,control_group,United States,macbook pro,2.0
14816.0,2014-06-25 09:12:33,publisher_update,control_group,India,dell inspiron notebook,3.0
14818.0,2014-06-25 19:20:40,publisher_update,control_group,France,iphone 5,2.0
14819.0,2014-06-25 16:41:13,publisher_update,control_group,Japan,ipad air,1.0
14820.0,2014-06-25 16:36:57,publisher_update,control_group,Italy,acer aspire notebook,1.0
14821.0,2014-06-26 08:42:05,publisher_update,control_group,Belgium,nokia lumia 635,3.0
14823.0,2014-06-26 19:50:34,publisher_update,control_group,United States,ipad mini,1.0
14824.0,2014-06-26 13:11:01,publisher_update,control_group,United States,ipad air,1.0
14825.0,2014-06-26 09:30:32,publisher_update,control_group,United States,dell inspiron notebook,3.0
14826.0,2014-06-26 17:33:30,publisher_update,control_group,Canada,hp pavilion desktop,2.0
14828.0,2014-06-26 13:41:06,publisher_update,control_group,United States,iphone 5,1.0
14829.0,2014-06-26 13:35:48,publisher_update,control_group,United States,ipad air,1.0
14831.0,2014-06-26 12:00:01,publisher_update,control_group,Italy,amazon fire phone,3.0
14832.0,2014-06-26 13:17:18,publisher_update,control_group,France,macbook pro,3.0
14833.0,2014-06-26 14:43:42,publisher_update,control_group,Iran,nexus 5,3.0
14834.0,2014-06-26 14:24:12,publisher_update,control_group,Germany,macbook pro,3.0
14837.0,2014-06-26 06:16:06,publisher_update,control_group,United States,nokia lumia 635,3.0
14842.0,2014-06-26 12:45:36,publisher_update,control_group,Brazil,nexus 5,3.0
14847.0,2014-06-26 15:26:17,publisher_update,control_group,Australia,dell inspiron notebook,2.0
14848.0,2014-06-26 17:14:45,publisher_update,control_group,Italy,dell inspiron notebook,2.0
14849.0,2014-06-26 13:55:49,publisher_update,control_group,United Kingdom,nexus 5,2.0
14850.0,2014-06-26 09:40:59,publisher_update,control_group,Philippines,nexus 5,2.0
14851.0,2014-06-26 12:57:49,publisher_update,control_group,United States,samsung galaxy s4,2.0
14852.0,2014-06-26 11:20:39,publisher_update,control_group,Israel,hp pavilion desktop,3.0
14853.0,2014-06-26 18:40:05,publisher_update,control_group,Argentina,macbook air,2.0
14855.0,2014-06-26 10:33:21,publisher_update,control_group,United Kingdom,lenovo thinkpad,2.0
14856.0,2014-06-26 11:59:59,publisher_update,control_group,United States,windows surface,3.0
14857.0,2014-06-26 15:50:55,publisher_update,control_group,Sweden,macbook air,1.0
14859.0,2014-06-26 02:36:49,publisher_update,control_group,United States,macbook pro,1.0
14860.0,2014-06-26 22:00:46,publisher_update,control_group,United States,iphone 5s,1.0
14863.0,2014-06-26 20:06:16,publisher_update,control_group,United States,samsung galaxy s4,3.0
14866.0,2014-06-26 12:48:13,publisher_update,control_group,United States,dell inspiron desktop,2.0
14869.0,2014-06-26 10:24:05,publisher_update,control_group,France,lenovo thinkpad,3.0
14871.0,2014-06-26 13:41:34,publisher_update,control_group,Korea,dell inspiron notebook,3.0
14873.0,2014-06-26 21:35:35,publisher_update,control_group,United States,iphone 5,3.0
14874.0,2014-06-26 09:39:21,publisher_update,control_group,United States,ipad mini,2.0
14877.0,2014-06-26 17:48:32,publisher_update,control_group,United States,macbook pro,1.0
14878.0,2014-06-26 20:01:35,publisher_update,control_group,Belgium,iphone 5,3.0
14880.0,2014-06-26 11:37:13,publisher_update,control_group,United States,lenovo thinkpad,2.0
14881.0,2014-06-26 11:21:06,publisher_update,control_group,Canada,macbook air,1.0
14882.0,2014-06-26 12:06:51,publisher_update,control_group,Korea,htc one,3.0
14885.0,2014-06-26 10:22:04,publisher_update,control_group,Germany,dell inspiron desktop,2.0
14890.0,2014-06-26 09:49:44,publisher_update,control_group,Russia,iphone 5,3.0
14891.0,2014-06-26 07:59:03,publisher_update,control_group,Switzerland,macbook pro,1.0
14892.0,2014-06-26 07:04:58,publisher_update,control_group,United States,acer aspire notebook,3.0
14893.0,2014-06-26 23:42:26,publisher_update,control_group,Poland,nexus 5,3.0
14894.0,2014-06-26 16:15:38,publisher_update,control_group,United States,macbook air,1.0
14898.0,2014-06-27 13:31:05,publisher_update,control_group,Germany,lenovo thinkpad,2.0
14900.0,2014-06-27 12:07:40,publisher_update,control_group,Netherlands,macbook pro,3.0
14901.0,2014-06-27 03:21:00,publisher_update,control_group,France,nokia lumia 635,2.0
14902.0,2014-06-27 14:18:46,publisher_update,control_group,Russia,dell inspiron desktop,2.0
14905.0,2014-06-27 07:47:20,publisher_update,control_group,Norway,asus chromebook,3.0
14906.0,2014-06-27 14:45:59,publisher_update,control_group,United States,iphone 5,2.0
14907.0,2014-06-27 23:04:52,publisher_update,control_group,Japan,nokia lumia 635,3.0
14912.0,2014-06-27 11:33:12,publisher_update,control_group,Germany,macbook air,2.0
14913.0,2014-06-27 14:37:23,publisher_update,control_group,Mexico,macbook pro,2.0
14915.0,2014-06-27 09:45:13,publisher_update,control_group,Japan,ipad air,3.0
14918.0,2014-06-27 16:33:42,publisher_update,control_group,Italy,macbook pro,1.0
14921.0,2014-06-27 14:17:26,publisher_update,control_group,Russia,samsung galaxy s4,3.0
14922.0,2014-06-27 09:57:13,publisher_update,control_group,Ireland,iphone 4s,3.0
14923.0,2014-06-27 11:59:06,publisher_update,control_group,France,iphone 5,2.0
14925.0,2014-06-27 18:15:06,publisher_update,control_group,France,ipad air,1.0
14926.0,2014-06-27 11:08:55,publisher_update,control_group,Australia,htc one,2.0
14927.0,2014-06-27 06:32:01,publisher_update,control_group,Japan,macbook air,3.0
14928.0,2014-06-27 12:10:14,publisher_update,control_group,India,iphone 4s,1.0
14929.0,2014-06-27 13:22:43,publisher_update,control_group,Japan,acer aspire notebook,2.0
14930.0,2014-06-27 15:27:03,publisher_update,control_group,Argentina,iphone 5,2.0
14931.0,2014-06-27 12:46:37,publisher_update,control_group,Nigeria,lenovo thinkpad,3.0
14932.0,2014-06-27 18:03:51,publisher_update,control_group,United States,iphone 5s,3.0
14935.0,2014-06-27 10:58:11,publisher_update,control_group,Canada,samsung galaxy s4,3.0
14940.0,2014-06-27 19:13:29,publisher_update,control_group,United States,acer aspire notebook,2.0
14943.0,2014-06-27 09:35:24,publisher_update,control_group,Brazil,samsung galaxy s4,3.0
14944.0,2014-06-27 14:26:27,publisher_update,control_group,Mexico,macbook pro,2.0
14945.0,2014-06-27 15:31:43,publisher_update,control_group,United States,kindle fire,3.0
14947.0,2014-06-27 09:21:17,publisher_update,control_group,United Kingdom,iphone 5,2.0
14948.0,2014-06-27 17:42:11,publisher_update,control_group,India,macbook air,3.0
14949.0,2014-06-27 13:59:31,publisher_update,control_group,United States,lenovo thinkpad,3.0
14951.0,2014-06-27 18:07:36,publisher_update,control_group,Poland,hp pavilion desktop,2.0
14952.0,2014-06-27 09:13:47,publisher_update,control_group,Brazil,macbook pro,1.0
14953.0,2014-06-27 15:13:10,publisher_update,control_group,Italy,lenovo thinkpad,2.0
14955.0,2014-06-27 18:43:22,publisher_update,control_group,Korea,iphone 5,1.0
14957.0,2014-06-27 05:25:27,publisher_update,control_group,Sweden,mac mini,2.0
14958.0,2014-06-27 14:59:10,publisher_update,control_group,United States,macbook pro,1.0
14960.0,2014-06-27 10:11:03,publisher_update,control_group,United States,samsung galaxy s4,3.0
14961.0,2014-06-27 09:07:16,publisher_update,control_group,Germany,lenovo thinkpad,1.0
14962.0,2014-06-27 03:19:12,publisher_update,control_group,Canada,dell inspiron notebook,3.0
14963.0,2014-06-27 15:23:02,publisher_update,control_group,Colombia,lenovo thinkpad,2.0
14964.0,2014-06-27 22:22:00,publisher_update,control_group,Germany,asus chromebook,1.0
14965.0,2014-06-27 12:55:41,publisher_update,control_group,Japan,macbook air,3.0
14966.0,2014-06-27 17:10:50,publisher_update,control_group,United States,lenovo thinkpad,2.0
14970.0,2014-06-27 15:14:02,publisher_update,control_group,Philippines,lenovo thinkpad,1.0
14971.0,2014-06-27 14:48:49,publisher_update,control_group,United States,macbook pro,3.0
14972.0,2014-06-27 21:43:58,publisher_update,control_group,United States,iphone 5,3.0
14973.0,2014-06-28 15:45:11,publisher_update,control_group,United States,macbook pro,3.0
14974.0,2014-06-28 08:56:11,publisher_update,control_group,Korea,dell inspiron notebook,1.0
14975.0,2014-06-28 18:20:50,publisher_update,control_group,Chile,windows surface,1.0
14976.0,2014-06-28 01:08:23,publisher_update,control_group,Italy,iphone 5s,1.0
14977.0,2014-06-28 15:32:51,publisher_update,control_group,United Arab Emirates,macbook pro,1.0
14978.0,2014-06-28 12:26:04,publisher_update,control_group,Germany,macbook pro,3.0
14979.0,2014-06-28 21:04:12,publisher_update,control_group,United States,nexus 10,1.0
14983.0,2014-06-28 15:36:15,publisher_update,control_group,United Kingdom,ipad air,2.0
14986.0,2014-06-28 15:39:50,publisher_update,control_group,United States,samsung galaxy s4,3.0
14987.0,2014-06-28 13:09:20,publisher_update,control_group,Spain,lenovo thinkpad,3.0
14988.0,2014-06-28 09:43:26,publisher_update,control_group,United States,ipad air,1.0
14991.0,2014-06-28 11:10:46,publisher_update,control_group,Turkey,kindle fire,3.0
14994.0,2014-06-29 13:12:05,publisher_update,control_group,United States,iphone 5s,3.0
14995.0,2014-06-29 16:50:37,publisher_update,control_group,Canada,iphone 5s,1.0
14996.0,2014-06-29 17:32:01,publisher_update,control_group,Russia,dell inspiron desktop,3.0
15001.0,2014-06-29 14:33:54,publisher_update,control_group,Poland,asus chromebook,1.0
15005.0,2014-06-29 14:47:34,publisher_update,control_group,Singapore,acer aspire desktop,2.0
15007.0,2014-06-29 10:25:18,publisher_update,control_group,Italy,macbook pro,3.0
15009.0,2014-06-29 12:08:25,publisher_update,control_group,India,dell inspiron desktop,1.0
15011.0,2014-06-29 13:01:56,publisher_update,control_group,France,dell inspiron desktop,1.0
15012.0,2014-06-29 18:28:44,publisher_update,control_group,Malaysia,macbook air,3.0
15015.0,2014-06-29 11:20:48,publisher_update,control_group,South Africa,mac mini,1.0
15016.0,2014-06-30 08:11:53,publisher_update,control_group,United Kingdom,iphone 5s,1.0
15018.0,2014-06-30 09:48:00,publisher_update,control_group,Indonesia,iphone 5,1.0
15020.0,2014-06-30 15:00:01,publisher_update,control_group,United States,dell inspiron notebook,3.0
15022.0,2014-06-30 08:39:47,publisher_update,control_group,India,acer aspire notebook,2.0
15024.0,2014-06-30 13:11:30,publisher_update,control_group,India,dell inspiron notebook,2.0
15025.0,2014-06-30 09:42:32,publisher_update,control_group,United States,htc one,2.0
15028.0,2014-06-30 22:45:01,publisher_update,control_group,Brazil,dell inspiron desktop,3.0
15029.0,2014-06-30 11:16:38,publisher_update,control_group,United States,iphone 5,3.0
15030.0,2014-06-30 01:59:43,publisher_update,control_group,United States,nexus 5,3.0
15033.0,2014-06-30 11:58:25,publisher_update,control_group,Japan,asus chromebook,1.0
15039.0,2014-06-30 11:23:46,publisher_update,control_group,United States,macbook air,2.0
15041.0,2014-06-30 17:23:22,publisher_update,control_group,Switzerland,nexus 7,1.0
15042.0,2014-06-30 13:42:20,publisher_update,control_group,United States,iphone 5,2.0
15043.0,2014-06-30 07:08:07,publisher_update,control_group,United States,lenovo thinkpad,2.0
15045.0,2014-06-30 11:11:18,publisher_update,control_group,United States,asus chromebook,2.0
15048.0,2014-06-30 17:52:23,publisher_update,control_group,Austria,iphone 5s,3.0
15052.0,2014-06-30 13:36:09,publisher_update,control_group,Brazil,macbook air,1.0
15054.0,2014-06-30 21:08:07,publisher_update,control_group,United States,macbook pro,3.0
15055.0,2014-06-30 11:32:53,publisher_update,control_group,United States,nokia lumia 635,1.0
15066.0,2014-06-30 13:12:54,publisher_update,control_group,United States,asus chromebook,3.0
15067.0,2014-06-30 15:05:42,publisher_update,control_group,Argentina,hp pavilion desktop,2.0
15072.0,2014-06-30 21:31:20,publisher_update,control_group,Egypt,iphone 5,1.0
15074.0,2014-06-30 14:48:56,publisher_update,control_group,Japan,nokia lumia 635,3.0
15075.0,2014-06-30 13:02:58,publisher_update,control_group,Saudi Arabia,nexus 7,3.0
15077.0,2014-06-30 17:16:49,publisher_update,control_group,Japan,nexus 10,1.0
15078.0,2014-06-30 15:43:32,publisher_update,control_group,United Kingdom,lenovo thinkpad,2.0
15079.0,2014-06-30 17:07:10,publisher_update,control_group,Japan,nokia lumia 635,1.0
15081.0,2014-06-30 12:28:03,publisher_update,control_group,United States,macbook pro,2.0
15082.0,2014-06-30 16:43:37,publisher_update,control_group,Germany,macbook air,1.0
15083.0,2014-06-30 09:04:07,publisher_update,control_group,United States,dell inspiron notebook,3.0
15085.0,2014-06-30 16:33:47,publisher_update,control_group,Indonesia,macbook pro,1.0
15087.0,2014-06-30 11:16:32,publisher_update,control_group,Japan,iphone 5,3.0
15088.0,2014-06-30 09:42:59,publisher_update,control_group,Egypt,lenovo thinkpad,3.0
15090.0,2014-06-30 18:02:50,publisher_update,control_group,France,iphone 5s,3.0
15091.0,2014-06-30 11:45:12,publisher_update,control_group,United States,nexus 5,3.0
13365.0,2014-06-01 15:46:48,publisher_update,control_group,Germany,dell inspiron notebook,1.0
13366.0,2014-06-01 21:05:06,publisher_update,control_group,Germany,macbook pro,3.0
13367.0,2014-06-01 15:20:28,publisher_update,control_group,Spain,samsung galaxy s4,1.0
13369.0,2014-06-01 14:42:14,publisher_update,control_group,Korea,nexus 5,2.0
13372.0,2014-06-01 09:54:08,publisher_update,control_group,Australia,dell inspiron desktop,1.0
13377.0,2014-06-01 14:03:23,publisher_update,control_group,United States,nexus 5,2.0
13378.0,2014-06-01 10:19:02,publisher_update,control_group,United States,macbook pro,1.0
13383.0,2014-06-01 09:19:48,publisher_update,control_group,Japan,lenovo thinkpad,3.0
13384.0,2014-06-01 14:14:15,publisher_update,control_group,United Kingdom,dell inspiron notebook,2.0
13385.0,2014-06-01 16:57:37,publisher_update,control_group,United States,iphone 5,2.0
13387.0,2014-06-01 15:28:02,publisher_update,control_group,Japan,lenovo thinkpad,1.0
13393.0,2014-06-02 16:14:27,publisher_update,control_group,United States,lenovo thinkpad,3.0
13394.0,2014-06-02 09:39:37,publisher_update,control_group,United States,hp pavilion desktop,2.0
13395.0,2014-06-02 10:01:34,publisher_update,control_group,Australia,nexus 7,1.0
13396.0,2014-06-02 21:11:22,publisher_update,control_group,Canada,ipad air,2.0
13397.0,2014-06-02 06:47:03,publisher_update,control_group,Netherlands,nexus 10,1.0
13398.0,2014-06-02 13:53:23,publisher_update,control_group,Taiwan,amazon fire phone,2.0
13399.0,2014-06-02 11:53:58,publisher_update,control_group,Italy,lenovo thinkpad,3.0
13400.0,2014-06-02 15:44:37,publisher_update,control_group,Germany,dell inspiron desktop,2.0
13405.0,2014-06-02 14:42:20,publisher_update,control_group,United States,macbook air,3.0
13406.0,2014-06-02 12:50:10,publisher_update,control_group,France,dell inspiron notebook,3.0
13408.0,2014-06-02 20:42:06,publisher_update,control_group,United States,acer aspire notebook,3.0
13409.0,2014-06-02 12:21:17,publisher_update,control_group,Japan,dell inspiron desktop,3.0
13411.0,2014-06-02 21:08:26,publisher_update,control_group,Germany,asus chromebook,3.0
13412.0,2014-06-02 14:12:40,publisher_update,control_group,Saudi Arabia,lenovo thinkpad,3.0
13417.0,2014-06-02 18:30:59,publisher_update,control_group,United States,iphone 5s,2.0
13419.0,2014-06-02 10:41:35,publisher_update,control_group,Germany,iphone 5,2.0
13420.0,2014-06-02 02:09:17,publisher_update,control_group,United States,iphone 4s,3.0
13422.0,2014-06-02 12:24:39,publisher_update,control_group,Switzerland,macbook pro,3.0
13425.0,2014-06-02 14:53:31,publisher_update,control_group,Japan,nexus 5,3.0
13427.0,2014-06-02 16:23:39,publisher_update,control_group,Japan,iphone 5,2.0
13432.0,2014-06-02 21:17:07,publisher_update,control_group,Australia,macbook air,3.0
13434.0,2014-06-02 15:15:40,publisher_update,control_group,Netherlands,iphone 5s,2.0
13438.0,2014-06-02 23:50:12,publisher_update,control_group,United States,macbook air,2.0
13439.0,2014-06-02 09:00:47,publisher_update,control_group,Canada,mac mini,3.0
13440.0,2014-06-02 12:29:48,publisher_update,control_group,Japan,iphone 5s,2.0
13441.0,2014-06-02 13:42:01,publisher_update,control_group,Switzerland,macbook air,2.0
13443.0,2014-06-02 06:19:24,publisher_update,control_group,Brazil,asus chromebook,3.0
13444.0,2014-06-02 07:00:38,publisher_update,control_group,United States,macbook pro,1.0
13448.0,2014-06-02 10:22:20,publisher_update,control_group,Korea,macbook pro,3.0
13452.0,2014-06-02 12:12:37,publisher_update,control_group,United States,lenovo thinkpad,3.0
13453.0,2014-06-02 18:50:20,publisher_update,control_group,Japan,lenovo thinkpad,2.0
13454.0,2014-06-02 15:08:33,publisher_update,control_group,Indonesia,dell inspiron notebook,3.0
13456.0,2014-06-02 09:58:04,publisher_update,control_group,Netherlands,ipad mini,2.0
13461.0,2014-06-03 15:09:17,publisher_update,control_group,Argentina,iphone 5s,3.0
13462.0,2014-06-03 10:02:16,publisher_update,control_group,Korea,hp pavilion desktop,3.0
13464.0,2014-06-03 10:20:10,publisher_update,control_group,Austria,iphone 5s,1.0
13466.0,2014-06-03 07:07:25,publisher_update,control_group,United States,ipad air,2.0
13468.0,2014-06-03 09:12:42,publisher_update,control_group,United States,macbook air,1.0
13469.0,2014-06-03 17:50:10,publisher_update,control_group,France,nokia lumia 635,3.0
13470.0,2014-06-03 08:36:14,publisher_update,control_group,Russia,macbook air,3.0
13471.0,2014-06-03 15:01:58,publisher_update,control_group,Italy,dell inspiron notebook,3.0
13475.0,2014-06-03 11:03:17,publisher_update,control_group,Russia,mac mini,3.0
13478.0,2014-06-03 13:10:55,publisher_update,control_group,Brazil,macbook pro,3.0
13480.0,2014-06-03 09:19:53,publisher_update,control_group,France,nexus 5,3.0
13482.0,2014-06-03 15:28:11,publisher_update,control_group,Japan,iphone 5,3.0
13483.0,2014-06-03 14:40:40,publisher_update,control_group,Saudi Arabia,dell inspiron notebook,1.0
13484.0,2014-06-03 19:13:16,publisher_update,control_group,Canada,dell inspiron notebook,3.0
13486.0,2014-06-03 09:28:05,publisher_update,control_group,Switzerland,iphone 5s,1.0
13488.0,2014-06-03 14:57:37,publisher_update,control_group,Belgium,macbook pro,1.0
13490.0,2014-06-03 12:09:22,publisher_update,control_group,Japan,lenovo thinkpad,3.0
13492.0,2014-06-03 11:55:11,publisher_update,control_group,United States,ipad air,1.0
13494.0,2014-06-03 12:50:17,publisher_update,control_group,Germany,macbook air,3.0
13495.0,2014-06-03 08:38:30,publisher_update,control_group,France,macbook pro,3.0
13496.0,2014-06-03 15:14:20,publisher_update,control_group,United States,samsung galaxy s4,3.0
13497.0,2014-06-03 18:11:39,publisher_update,control_group,Switzerland,htc one,2.0
13498.0,2014-06-03 04:38:56,publisher_update,control_group,Spain,ipad mini,3.0
13506.0,2014-06-03 15:33:52,publisher_update,control_group,United States,nexus 10,3.0
13508.0,2014-06-03 08:42:12,publisher_update,control_group,United States,nexus 7,3.0
13509.0,2014-06-03 10:48:26,publisher_update,control_group,Singapore,lenovo thinkpad,2.0
13511.0,2014-06-03 12:14:41,publisher_update,control_group,United States,macbook air,1.0
13514.0,2014-06-03 22:47:12,publisher_update,control_group,United States,nexus 5,3.0
13516.0,2014-06-03 10:43:27,publisher_update,control_group,Sweden,samsung galaxy s4,2.0
13520.0,2014-06-04 10:19:26,publisher_update,control_group,Brazil,macbook pro,1.0
13521.0,2014-06-04 19:10:15,publisher_update,control_group,United States,asus chromebook,2.0
13522.0,2014-06-04 09:49:29,publisher_update,control_group,United States,nexus 5,2.0
13523.0,2014-06-04 16:23:53,publisher_update,control_group,Canada,macbook pro,3.0
13526.0,2014-06-04 09:22:30,publisher_update,control_group,United States,iphone 5,2.0
13527.0,2014-06-04 12:27:16,publisher_update,control_group,United States,macbook air,2.0
13528.0,2014-06-04 10:34:04,publisher_update,control_group,United Kingdom,acer aspire notebook,1.0
13531.0,2014-06-04 15:20:29,publisher_update,control_group,Germany,dell inspiron desktop,2.0
13532.0,2014-06-04 10:20:15,publisher_update,control_group,United States,dell inspiron notebook,3.0
13533.0,2014-06-04 10:43:14,publisher_update,control_group,Taiwan,dell inspiron desktop,3.0
13534.0,2014-06-04 01:10:48,publisher_update,control_group,Italy,kindle fire,1.0
13539.0,2014-06-04 11:38:47,publisher_update,control_group,United States,ipad air,1.0
13541.0,2014-06-04 17:03:29,publisher_update,control_group,France,samsung galaxy s4,2.0
13542.0,2014-06-04 15:21:19,publisher_update,control_group,Spain,iphone 5s,2.0
13543.0,2014-06-04 14:20:56,publisher_update,control_group,Mexico,macbook air,3.0
13547.0,2014-06-04 01:52:27,publisher_update,control_group,United States,macbook air,3.0
13548.0,2014-06-04 12:51:39,publisher_update,control_group,Mexico,nexus 10,2.0
13549.0,2014-06-04 21:58:33,publisher_update,control_group,United States,macbook air,3.0
13550.0,2014-06-04 00:41:25,publisher_update,control_group,France,macbook air,1.0
13551.0,2014-06-04 18:35:04,publisher_update,control_group,Turkey,iphone 4s,3.0
13552.0,2014-06-04 09:13:56,publisher_update,control_group,United States,macbook air,3.0
13553.0,2014-06-04 13:48:15,publisher_update,control_group,Poland,macbook air,2.0
13555.0,2014-06-04 14:06:19,publisher_update,control_group,Netherlands,samsung galaxy s4,3.0
13556.0,2014-06-04 14:09:48,publisher_update,control_group,United States,iphone 5s,1.0
13557.0,2014-06-04 17:38:27,publisher_update,control_group,Germany,asus chromebook,2.0
13563.0,2014-06-04 19:43:43,publisher_update,control_group,United Kingdom,lenovo thinkpad,3.0
13564.0,2014-06-04 13:08:58,publisher_update,control_group,Iran,nexus 7,2.0
13565.0,2014-06-04 17:39:24,publisher_update,control_group,Japan,macbook pro,3.0
13569.0,2014-06-04 15:10:19,publisher_update,control_group,Japan,macbook air,3.0
13570.0,2014-06-04 20:44:14,publisher_update,control_group,Korea,hp pavilion desktop,3.0
13572.0,2014-06-04 12:27:34,publisher_update,control_group,Spain,macbook pro,1.0
13575.0,2014-06-04 16:13:18,publisher_update,control_group,Argentina,lenovo thinkpad,1.0
13576.0,2014-06-04 13:46:43,publisher_update,control_group,United Kingdom,dell inspiron notebook,1.0
13577.0,2014-06-04 18:20:26,publisher_update,control_group,Saudi Arabia,macbook pro,1.0
13578.0,2014-06-04 10:26:22,publisher_update,control_group,United States,macbook air,3.0
13579.0,2014-06-04 17:40:41,publisher_update,control_group,Italy,asus chromebook,1.0
13580.0,2014-06-04 14:00:28,publisher_update,control_group,Netherlands,iphone 5,1.0
13581.0,2014-06-04 14:38:15,publisher_update,control_group,Israel,macbook pro,3.0
13583.0,2014-06-04 14:41:17,publisher_update,control_group,Japan,nexus 7,3.0
13584.0,2014-06-04 15:53:49,publisher_update,control_group,Denmark,nexus 10,3.0
13585.0,2014-06-04 17:43:36,publisher_update,control_group,United Arab Emirates,dell inspiron notebook,3.0
13586.0,2014-06-04 17:18:58,publisher_update,control_group,Japan,nokia lumia 635,2.0
13589.0,2014-06-04 11:46:57,publisher_update,control_group,Mexico,lenovo thinkpad,3.0
13590.0,2014-06-04 19:51:40,publisher_update,control_group,United States,nexus 7,3.0
13591.0,2014-06-05 17:21:26,publisher_update,control_group,Saudi Arabia,macbook air,1.0
13592.0,2014-06-05 16:59:04,publisher_update,control_group,Turkey,macbook pro,1.0
13594.0,2014-06-05 18:27:03,publisher_update,control_group,Colombia,macbook pro,2.0
13595.0,2014-06-05 20:43:43,publisher_update,control_group,Japan,nexus 5,3.0
13600.0,2014-06-05 00:30:23,publisher_update,control_group,United States,nexus 5,3.0
13605.0,2014-06-05 09:56:42,publisher_update,control_group,Japan,macbook pro,2.0
13608.0,2014-06-05 11:19:55,publisher_update,control_group,France,nexus 5,2.0
13612.0,2014-06-05 15:19:42,publisher_update,control_group,Germany,samsumg galaxy tablet,3.0
13613.0,2014-06-05 18:26:47,publisher_update,control_group,France,macbook air,1.0
13617.0,2014-06-05 08:06:31,publisher_update,control_group,United States,macbook pro,1.0
13618.0,2014-06-05 06:20:41,publisher_update,control_group,Sweden,macbook air,2.0
13621.0,2014-06-05 19:48:08,publisher_update,control_group,United States,amazon fire phone,3.0
13623.0,2014-06-05 13:20:51,publisher_update,control_group,Italy,macbook air,2.0
13624.0,2014-06-05 17:41:56,publisher_update,control_group,United States,macbook air,3.0
13625.0,2014-06-05 20:07:28,publisher_update,control_group,Brazil,ipad air,3.0
13627.0,2014-06-05 11:39:30,publisher_update,control_group,United Kingdom,acer aspire notebook,1.0
13630.0,2014-06-05 11:47:41,publisher_update,control_group,France,samsung galaxy s4,3.0
13631.0,2014-06-05 09:32:06,publisher_update,control_group,Australia,kindle fire,1.0
13632.0,2014-06-05 15:17:41,publisher_update,control_group,Venezuela,asus chromebook,3.0
13640.0,2014-06-05 18:03:33,publisher_update,control_group,Poland,macbook air,3.0
13641.0,2014-06-05 15:56:19,publisher_update,control_group,France,iphone 4s,3.0
13644.0,2014-06-05 13:18:36,publisher_update,control_group,United States,macbook pro,3.0
13648.0,2014-06-05 09:05:09,publisher_update,control_group,Brazil,nexus 5,2.0
13649.0,2014-06-05 17:07:10,publisher_update,control_group,United States,dell inspiron notebook,3.0
13653.0,2014-06-05 06:42:04,publisher_update,control_group,United States,iphone 5s,3.0
13654.0,2014-06-05 10:10:20,publisher_update,control_group,Thailand,lenovo thinkpad,3.0
13655.0,2014-06-05 08:48:18,publisher_update,control_group,Germany,macbook air,3.0
13658.0,2014-06-05 15:37:39,publisher_update,control_group,Argentina,nokia lumia 635,2.0
